"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology","pct"
88690,4.7,0,5.6,8,1193,"lv","false","level3",1.7
88738,1.6,9.7,8.9,8,600,"lv","false","level3",1
88768,1.2,10,8.9,8,1091,"lv","false","level3",2
88712,1.2,10,10,9,780,"rv","true","level4",1
88712,1.2,10,10,9,652,"lv","true","level4",1
88686,3.7,7.3,3.3,14,1329,"lv","false","level3",1
88661,5.9,6,8.9,1,608,"lv","false","level3",1
88662,5.9,6,8.9,1,707,"lv","false","level3",0
88633,3.4,6,2.2,2,1079,"rv","false","level3",0.5
88633,3.4,6,2.2,2,803,"lv","false","level3",0.2
88737,1.6,9.7,8.9,7,800,"lv","false","level3",1
88705,4.7,0,3.9,1,5500,"rv","false","level3",1.5
88617,0,10,8.9,3,656,"rv","false","level4",0
88617,0,10,8.9,3,656,"lv","false","level4",0
88671,5.3,5.3,5.6,3,800,"lv","false","level3",1
88666,2.5,8.7,3.3,4,1000,"rv","true","level4",1
88667,1.9,9.3,9.4,4,2631,"a","false","level4",1
88667,1.9,9.3,9.4,4,2226,"rv","false","level4",1
88667,1.9,9.3,9.4,4,1714,"lv","false","level4",0
88700,3.7,5.7,1.1,6,600,"lv","true","level3",1
88590,1.2,10,8.9,1,1414,"rv","false","level3",1
88590,1.2,10,8.9,1,1230,"lv","false","level3",1
88591,3.1,9.3,8.9,4,1007,"lv","false","level4",0
88592,3.1,9.3,8.9,4,1412,"lv","false","level4",1
88593,3.1,9.3,8.9,4,1073,"lv","false","level4",1
88605,4.7,0,6.7,5,1037,"lv","false","level3",1.1
88718,3.4,8,5.6,5,539,"lv","false","level3",0
88718,3.4,8,5.6,5,600,"rv","false","level3",1
88561,5.9,6,8.9,0,1918,"lv","false","level3",0.52
88634,3.4,8.3,7.8,6,4025,"rv","true","level4",1
88550,0,10,8.9,7,3385,"lv","false","level4",1
88555,0,10,8.9,7,622,"lv","false","level4",0
88555,0,10,8.9,7,622,"rv","false","level4",0
88551,1.6,9.7,7.8,4,500,"lv","false","level4",1.2
88523,3.4,6,2.2,2,997,"lv","true","level3",0
88527,1.2,10,8.9,2,1150,"rv","false","level3",1
88527,1.2,10,8.9,2,1032,"lv","false","level3",1
88622,3.4,8,5.6,2,2290,"lv","false","level3",1
88622,3.4,8,5.6,2,2560,"rv","false","level3",1
88545,4.1,5,0,3,600,"lv","true","level4",1.2
88556,0,10,8.9,5,617,"lv","false","level4",2
88556,0,10,8.9,5,617,"rv","false","level4",2
88507,3.1,8,5.6,1,2104,"lv","false","level3",1
88530,5.9,6,8.9,5,555,"lv","false","level3",1
88531,5.9,6,8.9,5,2946,"lv","false","level3",1
88532,5.9,6,8.9,5,3783,"lv","false","level3",1
88533,5.9,6,8.9,5,839,"lv","false","level3",0
88534,5.9,6,8.9,5,551,"lv","false","level3",0
88535,5.9,6,8.9,5,514,"lv","false","level3",1
88536,5.9,6,8.9,5,753,"lv","false","level3",1
88537,5.9,6,8.9,5,5686,"lv","false","level3",0
88538,5.9,6,8.9,5,533,"lv","false","level3",0
88482,1.2,10,8.9,2,1463,"rv","false","level3",1
88482,1.2,10,8.9,2,1261,"lv","false","level3",1
88514,4.1,8.3,8.9,6,3045,"lv","true","level1",1
88572,3.7,5.7,1.1,7,600,"lv","false","level4",1
88504,4.1,8,6.7,0,709,"lv","true","level3",1
88517,5.9,6,8.9,1,1616,"lv","true","level3",0
88457,3.1,9.3,8.9,4,953,"lv","false","level4",1
88458,3.1,9.3,8.9,4,942,"lv","false","level4",0
88586,4.7,0,10,5,863,"lv","true","level3",1
88398,5.9,6,8.9,1,2021,"lv","false","level3",1
88418,4.7,4.7,3.3,1,808,"rv","false","level2",1
88419,4.7,4.7,3.3,1,759,"rv","false","level2",1
88407,0,10,8.9,2,680,"rv","false","level4",2
88407,0,10,8.9,2,680,"lv","false","level4",2
88423,3.1,8.7,6.7,3,1005,"lv","false","level2",0.2
88373,4.7,0,3.3,4,1735,"lv","true","level3",0.5
88404,0,10,8.9,5,688,"rv","false","level4",2
88404,0,10,8.9,5,688,"lv","false","level4",2
88405,0,10,8.9,5,687,"rv","false","level4",2
88405,0,10,8.9,5,687,"lv","false","level4",2
88406,0,10,8.9,5,680,"rv","false","level4",1
88406,0,10,8.9,5,680,"lv","false","level4",1
88488,1.2,10,10,8,882,"rv","true","level4",1
88488,1.2,10,10,8,798,"lv","true","level4",1
88374,2.2,9,8.9,2,1005,"lv","true","level3",0
88378,3.4,6,2.2,2,1044,"rv","false","level3",0.2
88378,3.4,6,2.2,2,736,"lv","false","level3",0.1
88395,2.8,9.3,10,5,931,"lv","false","level1",0
88397,2.8,9.3,10,5,749,"lv","false","level1",1
88410,2.2,9,5.6,5,946,"lv","false","level1",0.4
88411,2.2,9,5.6,5,918,"lv","true","level1",1.5
88412,2.2,9,5.6,5,858,"lv","false","level1",1
88413,2.2,9,5.6,5,1775,"lv","false","level1",0
88414,2.2,9,5.6,5,1077,"lv","true","level1",0.9
88415,2.2,9,5.6,5,1173,"lv","false","level1",0.9
88383,3.7,6.3,2.2,6,977,"rv","false","level3",1
88383,3.7,6.3,2.2,6,926,"lv","false","level3",1
88384,3.7,6.3,2.2,6,989,"rv","false","level3",0
88384,3.7,6.3,2.2,6,913,"lv","false","level3",0
88385,3.7,6.3,2.2,6,894,"rv","false","level3",1
88385,3.7,6.3,2.2,6,800,"lv","false","level3",1
88386,3.7,6.3,2.2,6,574,"rv","false","level3",3
88386,3.7,6.3,2.2,6,516,"lv","false","level3",2
88387,3.7,6.3,2.2,6,889,"rv","false","level3",1
88387,3.7,6.3,2.2,6,828,"lv","false","level3",0
88388,3.7,6.3,2.2,6,993,"rv","false","level3",0
88388,3.7,6.3,2.2,6,924,"lv","false","level3",0
88389,3.7,6.3,2.2,6,849,"rv","false","level3",1
88389,3.7,6.3,2.2,6,785,"lv","false","level3",0
88469,4.7,0,-1.1,6,409,"lv","false","level3",1
88470,4.7,0,-1.1,6,411,"lv","false","level3",0
88471,4.7,0,-1.1,6,416,"lv","true","level3",2
88473,4.7,0,-1.1,6,411,"lv","false","level3",2
88474,4.7,0,-1.1,6,474,"lv","false","level3",1
88475,4.7,0,-1.1,6,411,"lv","true","level3",2
88489,4.4,7,8.9,9,832,"a","false","level3",1
88489,4.4,7,8.9,9,762,"rv","false","level3",0.8
88422,4.7,0,4.4,13,1685,"lv","true","level1",1.5
88351,1.2,10,8.9,3,1424,"rv","false","level3",1
88351,1.2,10,8.9,3,1220,"lv","false","level3",1
88380,1.2,9.3,8.9,4,1021,"rv","false","level3",1
88380,1.2,9.3,8.9,4,764,"lv","false","level3",1
88381,1.2,9.3,8.9,4,1006,"rv","false","level3",1
88381,1.2,9.3,8.9,4,707,"lv","false","level3",1
88402,1.2,9.3,8.9,4,787,"lv","false","level3",1
88402,1.2,9.3,8.9,4,991,"rv","false","level3",1
88403,1.2,9.3,8.9,4,775,"lv","false","level3",2
88403,1.2,9.3,8.9,4,1021,"rv","false","level3",1
88390,1.6,9.7,7.8,5,500,"lv","false","level4",1.2
88430,3.7,5.7,1.1,7,600,"lv","false","level3",1
88362,3.7,8.3,7.8,4,1012,"lv","false","level3",1
88362,3.7,8.3,7.8,4,1012,"rv","false","level3",1
88325,2.8,9.3,10,3,2074,"lv","false","level4",1
88325,2.8,9.3,10,3,2074,"rv","false","level4",1
88328,3.1,9.3,8.9,3,1728,"lv","false","level4",1
88276,0,10,8.9,4,713,"rv","false","level4",2
88276,0,10,8.9,4,713,"lv","false","level4",2
88277,0,10,8.9,4,682,"rv","false","level4",2
88277,0,10,8.9,4,682,"lv","false","level4",1
88278,0,10,8.9,4,682,"rv","false","level4",0
88278,0,10,8.9,4,682,"lv","false","level4",0
88394,5.6,5.3,7.8,2,802,"lv","false","level3",1
88288,5.9,6,8.9,3,789,"lv","false","level3",1
88289,5.9,6,8.9,3,1602,"lv","false","level3",0
88290,5.9,6,8.9,3,993,"lv","false","level3",0
88291,5.9,6,8.9,3,703,"lv","false","level3",1
88292,5.9,6,8.9,3,652,"lv","false","level3",0
88293,5.9,6,8.9,3,1086,"lv","false","level3",0
88294,5.9,6,8.9,3,600,"lv","false","level3",0
88295,5.9,6,8.9,3,1043,"lv","false","level3",1
88296,5.9,6,8.9,3,868,"lv","false","level3",0
88246,4.7,0,3.3,4,1880,"lv","true","level3",0.6
88371,1.6,9.7,8.9,8,650,"lv","true","level3",2
88372,1.6,9.7,8.9,8,800,"lv","false","level3",1
88262,3.4,6,2.2,2,1046,"rv","false","level3",1.4
88262,3.4,6,2.2,2,835,"lv","false","level3",1.4
88301,1.6,9.7,7.8,2,500,"lv","true","level4",0.2
88285,4.7,0,4.4,5,1200,"lv","false","level3",1
88267,2.2,9.3,6.7,6,800,"lv","false","level3",1
88275,2.2,9.3,6.7,6,800,"lv","true","level3",1
88286,2.2,9.3,6.7,6,800,"lv","true","level3",1
88311,2.2,9.3,6.7,6,800,"lv","true","level3",1
88208,1.2,10,8.9,2,1445,"rv","false","level3",1
88271,2.5,8.7,3.3,4,1000,"rv","true","level4",2
88243,1.2,7,3.3,1,600,"lv","false","level3",0.4
88224,4.4,5,5.6,2,1505,"rv","false","level3",2
88224,4.4,5,5.6,2,1306,"lv","false","level3",1
88224,4.4,5,5.6,2,1247,"lv","false","level3",1
88211,3.1,9.3,8.9,4,1331,"lv","false","level4",1
88212,3.1,9.3,8.9,4,905,"lv","false","level4",2
88213,3.1,9.3,8.9,4,1075,"lv","false","level4",1
88217,3.7,8.7,10,4,683,"lv","false","level4",2
88218,3.7,8.7,10,4,564,"lv","false","level4",2
88219,3.7,8.7,10,4,1695,"lv","false","level4",0
88231,0.9,10,8.9,4,1003,"lv","false","level3",1
88198,5.3,5.3,5.6,5,1000,"lv","true","level3",1
88204,4.7,0,4.4,5,1054,"lv","true","level2",2
88204,4.7,0,4.4,5,1054,"lv","true","level2",3
88228,0,10,8.9,5,2437,"rv","false","level4",2
88228,0,10,8.9,5,2437,"lv","false","level4",2
88229,2.2,9,6.7,5,1003,"lv","false","level3",2
88242,0,10,8.9,5,1082,"rv","false","level4",1
88242,0,10,8.9,5,1082,"lv","false","level4",1
88313,3.4,8,5.6,7,692,"lv","false","level3",0
88313,3.4,8,5.6,7,812,"rv","false","level3",0
88206,4.1,7.3,6.7,6,1000,"lv","false","level4",0.1
88220,4.4,7,6.7,10,812,"lv","false","level3",1
88227,4.4,8,8.3,11,890,"rv","false","level1",1
88184,1.6,9.7,7.8,3,500,"lv","false","level4",0.2
88209,3.7,5.7,1.1,3,600,"lv","true","level4",1
88170,1.2,10,8.9,2,1175,"rv","false","level3",1
88170,1.2,10,8.9,2,1090,"lv","false","level3",1
88177,1.9,9.3,9.4,2,3276,"a","false","level4",1
88177,1.9,9.3,9.4,2,2772,"rv","false","level4",1
88177,1.9,9.3,9.4,2,2196,"lv","false","level4",1
88200,4.4,5,5.6,2,3018,"rv","false","level3",1
88547,5.3,5.3,5.6,4,744,"a","true","level3",1
88157,5.9,6,8.9,0,1952,"lv","false","level3",1
88163,3.1,8,5.6,1,2241,"lv","false","level3",1
88163,3.1,8,5.6,1,2241,"lv","false","level3",1
88160,4.1,8,6.7,0,580,"lv","true","level2",1
88130,1.2,10,8.9,2,1464,"rv","false","level3",1
88113,5.9,6,8.9,3,495,"lv","false","level3",0
88114,5.9,6,8.9,3,765,"lv","false","level3",1
88115,5.9,6,8.9,3,1465,"lv","false","level3",0
88116,5.9,6,8.9,3,562,"lv","false","level3",1
88117,5.9,6,8.9,3,556,"lv","false","level3",1
88118,5.9,6,8.9,3,617,"lv","false","level3",0
88119,5.9,6,8.9,3,698,"lv","false","level3",1
88120,5.9,6,8.9,3,521,"lv","false","level3",1
88121,5.9,6,8.9,3,801,"lv","false","level3",0
88122,5.9,6,8.9,3,626,"lv","false","level3",0
88511,5.3,5.3,5.6,5,504,"lv","false","level3",0
88265,10,2.3,3.3,6,1000,"a","true","level4",0
88265,10,2.3,3.3,6,756,"lv","true","level4",0
88225,3.4,8.3,10,11,1071,"lv","true","level4",1
88095,3.1,9.3,8.9,4,940,"lv","false","level4",1
88101,3.1,9.3,8.9,4,969,"lv","false","level4",0
88105,2.2,9,8.9,4,1005,"lv","false","level3",1
88105,2.2,9,8.9,4,1005,"rv","false","level3",1
88159,6.6,3,3.3,1,696,"lv","true","level3",0
88073,0,10,8.9,3,1695,"lv","false","level4",1
88073,0,10,8.9,3,1695,"rv","false","level4",2
88134,4.4,7,8.9,11,813,"a","false","level3",1
88134,4.4,7,8.9,11,749,"rv","false","level3",1.1
88075,4.4,5,6.7,1,2358,"rv","false","level3",1
88069,3.4,6,2.2,2,1015,"rv","false","level3",0.8
88069,3.4,6,2.2,2,949,"lv","false","level3",0.6
88038,4.7,0,3.3,4,1890,"lv","true","level3",0.8
88135,1.2,10,10,8,822,"rv","true","level2",1
88135,1.2,10,10,8,738,"lv","true","level2",1
88713,5.9,6,8.9,19,5325,"a","true","level4",1
88021,1.2,10,8.9,2,1389,"rv","false","level3",1
88027,5.3,3.7,6.7,3,3047,"lv","false","level3",0.8
88030,9.7,1.7,3.3,3,2000,"rv","false","level3",0.9
88030,9.7,1.7,3.3,3,1778,"lv","false","level3",0.8
88067,1.2,10,8.9,8,1200,"rv","false","level3",2
88007,3.4,6,2.2,2,1386,"rv","true","level3",1
88004,5.9,6,8.9,0,2078,"lv","false","level3",1
87986,5,4.7,4.4,2,1607,"lv","false","level2",1
87958,4.7,0,3.3,4,2191,"lv","true","level3",1.2
88162,5,4,0,5,800,"rv","false","level4",2
88015,2.8,9.3,10,6,682,"lv","false","level4",2
88016,2.8,9.3,10,6,617,"lv","false","level4",1
88017,2.8,9.3,10,6,708,"lv","true","level4",0
88018,2.8,9.3,10,6,626,"lv","false","level4",1
88019,2.8,9.3,10,6,789,"lv","false","level4",1
88020,2.8,9.3,10,6,976,"lv","false","level4",1
88011,3.1,8.7,6.7,2,920,"lv","false","level2",0.4
88014,4.1,5,0,2,600,"lv","true","level4",1.3
87945,1.6,9.7,7.8,3,1000,"lv","false","level4",1.2
87971,5.9,6,8.9,3,812,"lv","false","level3",1
87972,5.9,6,8.9,3,530,"lv","false","level3",1
87973,5.9,6,8.9,3,850,"lv","false","level3",0
87974,5.9,6,8.9,3,699,"lv","false","level3",1
87975,5.9,6,8.9,3,761,"lv","false","level3",1
87976,5.9,6,8.9,3,426,"lv","false","level3",0
87977,5.9,6,8.9,3,490,"lv","false","level3",1
87978,5.9,6,8.9,3,488,"lv","false","level3",0
87979,5.9,6,8.9,3,1071,"lv","false","level3",1
87980,5.9,6,8.9,3,672,"lv","false","level3",0
87950,4.7,0,5.6,4,1500,"rv","false","level3",1
87929,10,4,8.9,5,2020,"a","true","level3",0.7
87929,10,4,8.9,5,1681,"rv","true","level3",0.7
87929,10,4,8.9,5,1511,"lv","true","level3",0.7
87946,1.9,9.3,9.4,7,3562,"rv","true","level4",1
87946,1.9,9.3,9.4,7,4253,"a","true","level4",1
87920,1.2,10,8.9,2,1368,"rv","false","level3",1
87949,3.1,9.3,8.9,4,1611,"lv","false","level4",1
87951,3.7,6.3,2.2,4,805,"rv","false","level3",0
87951,3.7,6.3,2.2,4,776,"lv","false","level3",0
87999,1.9,9.3,9.4,4,2496,"a","false","level4",1
87930,1.2,9.3,8.9,3,1014,"rv","false","level3",1
87931,1.2,9.3,8.9,3,1014,"rv","false","level3",2
87932,1.2,9.3,8.9,3,1026,"rv","false","level3",1
87933,1.2,9.3,8.9,3,999,"rv","false","level3",1
87952,3.7,6.3,2.2,3,801,"rv","false","level3",1
87952,3.7,6.3,2.2,3,737,"lv","false","level3",1
87953,3.7,6.3,2.2,3,702,"rv","false","level3",1
87953,3.7,6.3,2.2,3,651,"lv","false","level3",0
87954,3.7,6.3,2.2,3,450,"rv","false","level3",2
87954,3.7,6.3,2.2,3,416,"lv","false","level3",2
87955,3.7,6.3,2.2,3,700,"rv","false","level3",1
87955,3.7,6.3,2.2,3,645,"lv","false","level3",1
87956,3.7,6.3,2.2,3,803,"rv","false","level3",1
87956,3.7,6.3,2.2,3,758,"lv","false","level3",1
87957,3.7,6.3,2.2,3,701,"rv","false","level3",1
87957,3.7,6.3,2.2,3,648,"lv","false","level3",1
87970,2.5,6.3,2.2,3,600,"lv","true","level4",1
88006,4.7,0,4.4,3,3154,"lv","true","level3",2
88006,4.7,0,4.4,3,3154,"lv","true","level3",3
87918,1.2,10,8.9,4,1194,"rv","false","level3",1
87918,1.2,10,8.9,4,1788,"a","true","level3",1
87918,1.2,10,8.9,4,1200,"rv","true","level3",1
87899,2.2,9,8.9,2,1031,"lv","true","level3",1
87899,2.2,9,8.9,2,1031,"lv","false","level3",1
88080,1.2,10,8.9,8,500,"a","true","level3",1
88081,1.2,10,8.9,8,500,"a","true","level3",0.5
88082,1.2,10,8.9,8,500,"a","true","level3",0
87910,4.7,4.7,3.3,1,725,"rv","true","level2",0
87911,4.7,4.7,3.3,1,837,"rv","true","level2",1
87882,1.2,9.7,6.7,2,965,"rv","true","level2",0.3
87893,3.4,6,2.2,2,1001,"rv","true","level3",1.1
87893,3.4,6,2.2,2,741,"lv","true","level3",0.9
87873,4.7,0,2.8,4,1867,"lv","true","level3",0.4
87887,5.9,6,8.9,0,1275,"lv","true","level3",0
87874,4.7,0,3.3,2,1200,"a","true","level3",1
87874,4.7,0,3.3,2,1000,"rv","true","level3",1
87853,1.2,10,8.9,3,1371,"rv","true","level3",0
87915,3.7,5.7,1.1,6,600,"lv","true","level4",1
87959,5.3,5,3.3,6,600,"lv","true","level2",1.4
87960,5.3,5,3.3,6,600,"lv","true","level2",1.4
87961,5.3,5,3.3,6,600,"lv","true","level2",0.6
87962,5.3,5,3.3,6,600,"lv","true","level2",1.2
87963,5.3,5,3.3,6,600,"lv","true","level2",1.8
87856,3.7,8.7,10,4,2048,"lv","true","level4",0
87858,3.7,8.7,10,4,951,"lv","true","level4",1
87859,3.7,8.7,10,4,490,"lv","true","level4",0
87860,3.7,8.7,10,4,443,"lv","true","level4",1
87843,10,4,8.9,4,2022,"a","true","level3",0.9
87843,10,4,8.9,4,1698,"rv","true","level3",0.6
87843,10,4,8.9,4,1530,"lv","true","level3",0.6
87844,2.8,8.7,6.7,3,656,"lv","true","level2",0
87810,1.2,10,8.9,2,3253,"lv","true","level3",1
87845,3.4,8.7,6.7,4,691,"lv","true","level4",0
87912,3.4,8,5.6,4,1003,"rv","true","level3",1
87861,3.7,7.3,8.9,11,1365,"lv","true","level3",0.7
87831,5.9,6,8.9,0,1238,"lv","true","level3",1
87807,0,10,8.9,3,677,"rv","true","level4",0
87807,0,10,8.9,3,677,"lv","true","level4",0
87821,5.9,6,8.9,3,592,"lv","true","level3",1
87822,5.9,6,8.9,3,1296,"lv","true","level3",0
87823,5.9,6,8.9,3,692,"lv","true","level3",0
87824,5.9,6,8.9,3,530,"lv","true","level3",1
87825,5.9,6,8.9,3,475,"lv","true","level3",0
87826,5.9,6,8.9,3,536,"lv","true","level3",1
87827,5.9,6,8.9,3,453,"lv","true","level3",0
87828,5.9,6,8.9,3,601,"lv","true","level3",0
87829,5.9,6,8.9,3,825,"lv","true","level3",0
87830,5.9,6,8.9,3,469,"lv","true","level3",0
87788,4.7,0,2.8,4,1858,"lv","true","level3",0.8
87806,0,10,8.9,7,677,"rv","true","level4",0
87806,0,10,8.9,7,677,"lv","true","level4",0
87789,3.1,8,5.6,1,1656,"rv","true","level3",0
87797,1.2,9.7,6.7,1,1000,"lv","true","level2",0.3
87781,1.2,9.7,6.7,2,1000,"lv","true","level2",0.5
87790,3.4,6,2.2,2,1015,"rv","true","level3",0.9
87790,3.4,6,2.2,2,976,"lv","true","level3",0.7
87808,0,10,8.9,5,655,"rv","true","level4",2
87808,0,10,8.9,5,655,"lv","true","level4",1
87809,0,10,8.9,5,661,"rv","true","level4",0
87809,0,10,8.9,5,661,"lv","true","level4",0
87760,1.2,10,8.9,2,1407,"rv","true","level3",1
87794,1.9,9.3,9.4,4,2336,"a","true","level4",1
87794,1.9,9.3,9.4,4,1975,"rv","true","level4",1
87780,1.2,9.3,8.9,3,1105,"rv","true","level4",1
87777,3.1,9.3,8.9,4,1738,"lv","true","level4",0
87734,10,4,8.9,2,1009,"a","true","level3",1.6
87734,10,4,8.9,2,848,"rv","true","level3",1
87734,10,4,8.9,2,757,"lv","true","level3",0.7
87729,4.7,0,3.3,3,500,"rv","true","level3",1
87730,4.7,0,3.3,3,500,"rv","true","level3",0
87731,4.7,0,3.3,3,500,"rv","true","level3",1
87744,1.6,9.7,7.8,4,500,"lv","true","level4",0.4
87772,5.3,5.3,5.6,4,1001,"lv","true","level3",1
87785,3.7,5.7,1.1,4,600,"lv","true","level3",1
87782,4.4,8,8.3,21,920,"rv","true","level1",1
87721,0,10,8.9,3,693,"rv","true","level4",2
87721,0,10,8.9,3,693,"lv","true","level4",1
87723,1.2,10,8.9,4,802,"rv","true","level3",0
87719,0,10,8.9,3,619,"rv","true","level4",1
87719,0,10,8.9,3,619,"lv","true","level4",1
87720,0,10,8.9,3,661,"rv","true","level4",0
87720,0,10,8.9,3,661,"lv","true","level4",0
87848,5.6,4.3,3.9,8,600,"lv","true","level3",0
87849,5.6,4.3,3.9,8,600,"lv","true","level3",0
87850,5.6,4.3,3.9,8,600,"lv","true","level3",1
87851,5.6,4.3,3.9,8,600,"lv","true","level3",1
87852,5.6,4.3,3.9,8,600,"lv","true","level3",1
87726,5.9,6,8.9,0,2584,"lv","true","level3",0
87700,1.2,9.7,6.7,1,1000,"lv","true","level3",0.1
87696,1.2,10,8.9,2,1413,"rv","true","level3",1
87679,1.9,9.7,6.7,3,1513,"rv","true","level3",1
87863,4.4,5,5.6,1,1011,"rv","true","level3",1
87682,5.9,6,8.9,3,567,"lv","true","level3",0
87683,5.9,6,8.9,3,976,"lv","true","level3",0
87684,5.9,6,8.9,3,1128,"lv","true","level3",1
87685,5.9,6,8.9,3,771,"lv","true","level3",1
87686,5.9,6,8.9,3,538,"lv","true","level3",0
87687,5.9,6,8.9,3,470,"lv","true","level3",1
87688,5.9,6,8.9,3,493,"lv","true","level3",0
87689,5.9,6,8.9,3,714,"lv","true","level3",0
87690,5.9,6,8.9,3,743,"lv","true","level3",0
87691,5.9,6,8.9,3,597,"lv","true","level3",0
87664,3.4,6,2.2,2,1326,"rv","true","level3",1
87663,1.2,10,8.9,3,3092,"lv","true","level3",0
87678,2.2,9,6.7,4,1199,"lv","true","level4",2
87698,1.2,10,10,8,877,"rv","true","level2",1
87698,1.2,10,10,8,801,"lv","true","level2",1
87699,1.2,10,10,8,879,"rv","true","level4",2
87699,1.2,10,10,8,683,"lv","true","level4",1
87704,3.7,5.7,1.1,7,600,"lv","true","level4",1
87628,1.2,10,8.9,3,1434,"rv","true","level3",0
87619,5.9,6,8.9,0,1750,"lv","true","level3",0
87643,4.7,0,5.6,3,1035,"lv","true","level3",0.6
87640,9.7,1.7,3.3,6,1000,"lv","true","level3",1
87613,4.4,5,6.7,2,2196,"rv","true","level3",1
87635,1.2,9.7,6.7,2,1000,"rv","true","level3",0.8
87642,4.7,6.7,8.9,2,786,"lv","true","level3",1
87651,5.3,3.7,6.7,2,3097,"rv","true","level3",0.8
87651,5.3,3.7,6.7,2,2919,"lv","true","level3",0.8
87621,3.7,6.3,2.2,4,804,"rv","true","level3",0
87622,3.7,6.3,2.2,4,799,"rv","true","level3",0
87623,3.7,6.3,2.2,4,706,"rv","true","level3",1
87624,3.7,6.3,2.2,4,454,"rv","true","level3",1
87625,3.7,6.3,2.2,4,706,"rv","true","level3",0
87626,3.7,6.3,2.2,4,804,"rv","true","level3",1
87627,3.7,6.3,2.2,4,700,"rv","true","level3",0
87650,3.7,5.7,1.1,5,600,"lv","true","level4",1
87634,5,5.7,4.4,2,700,"lv","true","level4",1
87560,3.1,8,5.6,1,2083,"rv","true","level3",0
87558,3.7,8.7,10,2,1445,"lv","true","level3",1
87559,3.7,8.7,10,2,2875,"lv","true","level3",0
87724,3.7,8.7,10,2,732,"lv","true","level3",1
87725,3.7,8.7,10,2,701,"lv","true","level3",3
87579,4.4,5,5.6,3,3013,"rv","true","level3",1
87579,4.4,5,5.6,3,2472,"lv","true","level3",1
87541,10,4,8.9,2,2016,"a","true","level3",1.4
87541,10,4,8.9,2,1687,"rv","true","level3",1.5
87541,10,4,8.9,2,1492,"lv","true","level3",1.4
87557,0,10,8.9,2,1142,"rv","true","level4",0
87557,0,10,8.9,2,1142,"lv","true","level4",0
87561,5.3,6.7,8.9,2,5265,"a","true","level3",1
87562,5.9,6,8.9,2,435,"lv","true","level3",1
87563,5.9,6,8.9,2,851,"lv","true","level3",0
87564,5.9,6,8.9,2,586,"lv","true","level3",0
87566,5.9,6,8.9,2,510,"lv","true","level3",0
87567,5.9,6,8.9,2,572,"lv","true","level3",0
87568,5.9,6,8.9,2,1180,"lv","true","level3",0
87569,5.9,6,8.9,2,512,"lv","true","level3",0
87570,5.9,6,8.9,2,475,"lv","true","level3",1
87571,5.9,6,8.9,2,523,"lv","true","level3",1
87572,4.1,5,0,2,600,"lv","true","level4",0.5
87572,4.1,5,0,2,600,"lv","true","level4",1.3
87572,4.1,5,0,2,600,"lv","true","level4",0.3
87582,1.2,9.3,8.9,2,1046,"rv","true","level3",1
87583,1.2,9.3,8.9,2,1034,"rv","true","level3",1
87584,1.2,9.3,8.9,2,1071,"rv","true","level3",1
87585,1.2,9.3,8.9,2,1012,"rv","true","level3",1
87947,5,6,6.7,5,1200,"rv","true","level3",1
